Record,TID,Log_Info,Timestamp
33605,00040000005dea00,0,1619242260
33606,00040000005dea00,1,1619245200
33607,ffffffffffffffff,10,1619245200
33608,0004003000008f02,2,1619245200
33609,ffffffffffffffff,10,1619245200
33610,0004003000008f02,2,1619251980
33611,0004000000703200,0,1619252040
33612,0004000000703200,1,1619258340
33613,ffffffffffffffff,10,1619258340
33614,0004003000008f02,2,1619258340
33615,ffffffffffffffff,10,1619258340
33616,0004003000008f02,2,1619317620
33617,0004003000008f02,7,1619317620
33618,0004001000021200,0,1619317620
33619,0004001000021200,5,1619317620
33620,0004003000008f02,6,1619317620
33621,0004001000021200,1,1619317620
33622,00040000005dea00,0,1619317620
33623,00040000005dea00,1,1619319360
33624,ffffffffffffffff,10,1619319360
33625,0004003000008f02,2,1619319420
33626,0004000000703200,0,1619319420
33627,0004000000703200,1,1619323260
33628,ffffffffffffffff,10,1619323260
33629,0004003000008f02,2,1619323320
33630,ffffffffffffffff,10,1619323320
33631,0004003000008f02,2,1619340780
33632,00040000005dea00,0,1619340840
33633,00040000005dea00,1,1619343180
33634,ffffffffffffffff,10,1619343180
33635,0004003000008f02,2,1619343240
33636,0004000000703200,0,1619343240
33637,0004000000703200,1,1619349000
33638,ffffffffffffffff,10,1619349000
33639,0004003000008f02,2,1619349000
33640,ffffffffffffffff,10,1619349060
33641,0004003000008f02,2,1619401320
33642,0004000000703200,0,1619401320
33643,0004000000703200,1,1619405100
33644,ffffffffffffffff,10,1619405100
33645,0004003000008f02,2,1619405100
33646,ffffffffffffffff,10,1619405160
33647,0004003000008f02,2,1619405820
33648,0004003000008f02,3,1619405820
33649,000400300000bd02,2,1619405820
33650,000400300000bd02,3,1619405820
33651,0004003000008f02,2,1619405820
33652,00040000005dea00,0,1619406000
33653,00040000005dea00,1,1619406120
33654,ffffffffffffffff,10,1619406120
33655,0004003000008f02,2,1619406180
33656,ffffffffffffffff,10,1619406180
33657,0004003000008f02,2,1619408100
33658,0004003000008f02,7,1619408160
33659,0004000000172600,0,1619408160
33660,0004000000172600,5,1619408280
33661,0004003000008f02,6,1619408280
33662,0004003000008f02,7,1619408340
33663,0004000000172600,4,1619408340
33664,0004000000172600,5,1619408340
33665,0004003000008f02,6,1619408340
33666,0004000000172600,1,1619408340
33667,ffffffffffffffff,10,1619408340
33668,0004003000008f02,2,1619428080
33669,0004000000703200,0,1619428080
33670,0004000000703200,1,1619430000
33671,ffffffffffffffff,10,1619430000
33672,0004003000008f02,2,1619430120
33673,ffffffffffffffff,10,1619430120
33674,0004003000008f02,2,1619430120
33675,ffffffffffffffff,10,1619430180
33676,0004003000008f02,2,1619430240
33677,0004003000008f02,7,1619430300
33678,0004001000021000,0,1619430300
33679,0004001000021000,1,1619430300
33680,0004003000008f02,7,1619430300
33681,0004001020024100,0,1619430300
33682,0004001020024100,1,1619430360
33683,ffffffffffffffff,10,1619430360
33684,0004003000008f02,2,1619430360
33685,0004003000008f02,7,1619430360
33686,0004001000021000,0,1619430360
33687,0004001000021000,1,1619430420
33688,0004003000008f02,6,1619430420
33689,ffffffffffffffff,10,1619430420
33690,0004003000008f02,2,1619430420
33691,ffffffffffffffff,10,1619430420
33692,0004003000008f02,2,1619434080
33693,0004003000008f02,7,1619434140
33694,0004001000021000,0,1619434140
33695,0004001000021000,1,1619434140
33696,0004003000008f02,7,1619434140
33697,0004001020024100,0,1619434140
33698,0004001020024100,1,1619434140
33699,ffffffffffffffff,10,1619434140
33700,0004003000008f02,2,1619434140
33701,0004003000008f02,7,1619434200
33702,0004001000021000,0,1619434200
33703,0004001000021000,1,1619434200
33704,0004003000008f02,6,1619434200
33705,ffffffffffffffff,10,1619434200
33706,0004003000008f02,2,1619434200
33707,0004003000008f02,7,1619434200
33708,000400000f800100,0,1619434200
33709,000400000f800100,1,1619434200
33710,0004003000008f02,6,1619434200
33711,0004003000008f02,7,1619434260
33712,00040000001a1e00,0,1619434260
33713,00040000001a1e00,1,1619434260
33714,0004003000008f02,6,1619434260
33715,0004003000008f02,7,1619434380
33716,0004001000021000,0,1619434380
33717,0004001000021000,1,1619434380
33718,0004003000008f02,7,1619434380
33719,0004001020024100,0,1619434380
33720,0004001020024100,1,1619434440
33721,ffffffffffffffff,10,1619434440
33722,0004003000008f02,2,1619434440
33723,0004003000008f02,7,1619434440
33724,0004001000021000,0,1619434440
33725,0004001000021000,1,1619434440
33726,0004003000008f02,6,1619434440
33727,ffffffffffffffff,10,1619434440
33728,0004003000008f02,2,1619434440
33729,0004003000008f02,7,1619434500
33730,00040000001a1e00,0,1619434500
33731,00040000001a1e00,5,1619434620
33732,0004003000008f02,6,1619434620
33733,00040000001a1e00,1,1619434620
33734,00040000005dea00,0,1619434680
33735,00040000005dea00,1,1619434860
33736,ffffffffffffffff,10,1619434860
33737,0004003000008f02,2,1619434860
33738,ffffffffffffffff,8,1619434860
33739,ffffffffffffffff,10,1619434860
33740,0004003000008f02,2,1619435940
33741,0004003000008f02,7,1619436000
33742,0004001000021000,0,1619436000
33743,0004001000021000,1,1619436060
33744,0004003000008f02,7,1619436060
33745,0004001020024100,0,1619436060
33746,0004001020024100,1,1619436060
33747,ffffffffffffffff,10,1619436060
33748,0004003000008f02,2,1619436060
33749,0004003000008f02,7,1619436120
33750,0004001000021000,0,1619436120
33751,0004001000021000,1,1619436120
33752,0004003000008f02,6,1619436120
33753,ffffffffffffffff,10,1619436120
33754,0004003000008f02,2,1619436120
33755,ffffffffffffffff,10,1619436120
33756,0004003000008f02,2,1619490360
33757,00040000005dea00,0,1619490420
33758,00040000005dea00,1,1619493000
33759,ffffffffffffffff,10,1619493000
33760,0004003000008f02,2,1619493060
33761,0004000000703200,0,1619493060
33762,0004000000703200,1,1619497680
33763,ffffffffffffffff,10,1619497680
33764,0004003000008f02,2,1619497740
33765,ffffffffffffffff,10,1619497740
33766,0004003000008f02,2,1619525400
33767,ffffffffffffffff,10,1619525460
33768,0004003000008f02,2,1619582340
33769,0004000000703200,0,1619582340
33770,0004000000703200,1,1619582940
33771,ffffffffffffffff,10,1619582940
33772,0004003000008f02,2,1619583000
33773,0004000000703200,0,1619583000
33774,0004000000703200,1,1619586420
33775,ffffffffffffffff,10,1619586420
33776,0004003000008f02,2,1619586480
33777,ffffffffffffffff,10,1619586480
33778,0004003000008f02,2,1619667300
33779,0004003000008f02,7,1619667300
33780,0004000000172600,0,1619667300
33781,0004000000172600,5,1619667960
33782,0004003000008f02,6,1619667960
33783,0004000000172600,1,1619667960
33784,ffffffffffffffff,10,1619667960
33785,0004003000008f02,2,1619668380
33786,0004003000008f02,7,1619668440
33787,0004001000021000,0,1619668440
33788,0004001000021000,1,1619668440
33789,0004003000008f02,7,1619668440
33790,0004001020024100,0,1619668440
33791,0004001020024100,1,1619668620
33792,ffffffffffffffff,10,1619668620
33793,0004003000008f02,2,1619668620
33794,0004003000008f02,7,1619668680
33795,0004001000021000,0,1619668680
33796,0004001000021000,1,1619668680
33797,0004003000008f02,6,1619668680
33798,ffffffffffffffff,10,1619668680
33799,0004003000008f02,2,1619668680
33800,ffffffffffffffff,10,1619668680
33801,0004003000008f02,2,1619668860
33802,0004003000008f02,7,1619668860
33803,0004000000172600,0,1619668860
33804,0004000000172600,5,1619668860
33805,0004003000008f02,6,1619668860
33806,0004000000172600,1,1619668860
33807,0004003000008f02,3,1619668920
33808,0004003000009302,2,1619668920
33809,0004003000009302,3,1619668920
33810,0004003000008f02,2,1619668920
33811,0004003000008f02,7,1619668920
33812,0004000000172600,0,1619668920
33813,0004000000172600,5,1619669100
33814,0004003000008f02,6,1619669100
33815,0004000000172600,1,1619669100
33816,ffffffffffffffff,10,1619669100
33817,0004003000008f02,2,1619669220
33818,0004000000703200,0,1619669220
33819,0004000000703200,1,1619669280
33820,ffffffffffffffff,10,1619669280
33821,0004003000008f02,2,1619669340
33822,ffffffffffffffff,10,1619669340
33823,0004003000008f02,2,1619669700
33824,0004000000703200,0,1619669700
33825,0004000000703200,1,1619674500
33826,ffffffffffffffff,10,1619674500
33827,0004003000008f02,2,1619674560
33828,ffffffffffffffff,10,1619674560
33829,0004003000008f02,2,1619675040
33830,0004003000008f02,7,1619675040
33831,000400000bcfff00,0,1619675040
33832,000400000bcfff00,1,1619675100
33833,0004003000008f02,6,1619675100
33834,0004003000008f02,7,1619675100
33835,000400000f800100,0,1619675100
33836,000400000f800100,1,1619675100
33837,0004003000008f02,6,1619675100
33838,ffffffffffffffff,10,1619675160
33839,0004003000008f02,2,1619675160
33840,0004003000008f02,7,1619675280
33841,0004001000021000,0,1619675280
33842,0004001000021000,1,1619675280
33843,0004003000008f02,7,1619675280
33844,0004001020024100,0,1619675280
33845,0004001020024100,1,1619675400
33846,ffffffffffffffff,10,1619675400
33847,0004003000008f02,2,1619675400
33848,0004003000008f02,7,1619675400
33849,0004001000021000,0,1619675400
33850,0004001000021000,1,1619675460
33851,0004003000008f02,6,1619675460
33852,ffffffffffffffff,10,1619675460
33853,0004003000008f02,2,1619675460
33854,ffffffffffffffff,10,1619675460
33855,0004003000008f02,2,1619683200
33856,0004000000703200,0,1619683260
33859,0004003000008f02,2,1619690940
33860,ffffffffffffffff,10,1619690940
33857,0004000000703200,1,1619691060
33858,ffffffffffffffff,10,1619691060
33861,0004003000008f02,2,1619749920
33862,00040000005dea00,0,1619749980
33863,00040000005dea00,1,1619753160
33864,ffffffffffffffff,10,1619753160
33865,0004003000008f02,2,1619753160
33866,0004000000703200,0,1619753160
33867,0004000000703200,1,1619757060
33868,ffffffffffffffff,10,1619757060
33869,0004003000008f02,2,1619757120
33870,ffffffffffffffff,10,1619757120
33871,0004003000008f02,2,1619767800
33872,0004000000703200,0,1619767800
33873,0004000000703200,1,1619770080
33874,ffffffffffffffff,10,1619770080
33875,0004003000008f02,2,1619770080
33876,0004000000703200,0,1619770140
33877,0004000000703200,1,1619770500
33878,ffffffffffffffff,10,1619770500
33879,0004003000008f02,2,1619770500
33880,0004000000703200,0,1619770560
33881,0004000000703200,1,1619775120
33882,ffffffffffffffff,10,1619775120
33883,0004003000008f02,2,1619775180
33884,ffffffffffffffff,10,1619775180
33885,0004003000008f02,2,1619833620
33886,00040000005dea00,0,1619833620
33887,00040000005dea00,1,1619836020
33888,ffffffffffffffff,10,1619836020
33889,0004003000008f02,2,1619836080
33890,ffffffffffffffff,10,1619836140
33891,0004003000008f02,2,1619861340
33892,0004000000703200,0,1619861340
33893,0004000000703200,1,1619862060
33894,ffffffffffffffff,10,1619862060
33895,0004003000008f02,2,1619862180
33896,0004000000703200,0,1619862180
33897,0004000000703200,1,1619866260
33898,ffffffffffffffff,10,1619866260
33899,0004003000008f02,2,1619866320
33900,ffffffffffffffff,10,1619866320
33901,0004003000008f02,2,1619869800
33902,0004003000008f02,7,1619869800
33903,0004000000164600,0,1619869800
33904,0004000000164600,5,1619872260
33905,0004003000008f02,6,1619872260
33906,0004000000164600,1,1619872260
33907,ffffffffffffffff,10,1619872260
33908,0004003000008f02,2,1619922360
33909,0004000000703200,0,1619922360
33910,0004000000703200,1,1619924580
33911,ffffffffffffffff,10,1619924580
33912,0004003000008f02,2,1619924640
33913,0004000000703200,0,1619924640
33914,0004000000703200,1,1619924760
33915,ffffffffffffffff,10,1619924760
33916,0004003000008f02,2,1619924820
33917,0004000000703200,0,1619924820
33918,0004000000703200,1,1619925240
33919,ffffffffffffffff,10,1619925240
33920,0004003000008f02,2,1619925300
33921,0004000000703200,0,1619925300
33922,0004000000703200,1,1619925660
33923,ffffffffffffffff,10,1619925660
33924,0004003000008f02,2,1619925720
33925,0004000000703200,0,1619925720
33926,0004000000703200,1,1619926020
33927,ffffffffffffffff,10,1619926020
33928,0004003000008f02,2,1619926080
33929,0004000000703200,0,1619926080
33930,0004000000703200,1,1619926260
33931,ffffffffffffffff,10,1619926260
33932,0004003000008f02,2,1619926320
33933,0004000000703200,0,1619926320
33934,0004000000703200,1,1619928720
33935,ffffffffffffffff,10,1619928720
33936,0004003000008f02,2,1619928720
33937,ffffffffffffffff,10,1619928780
33938,0004003000008f02,2,1619931000
33939,00040000005dea00,0,1619931000
33940,00040000005dea00,1,1619932860
33941,ffffffffffffffff,10,1619932860
33942,0004003000008f02,2,1619932920
33943,ffffffffffffffff,10,1619932920
33944,0004003000008f02,2,1619943900
33945,00040000005dea00,0,1619943900
33946,00040000005dea00,1,1619943960
33947,ffffffffffffffff,10,1619943960
33948,0004003000008f02,2,1619944020
33949,0004000000703200,0,1619944020
33950,0004000000703200,1,1619944080
33951,ffffffffffffffff,10,1619944080
33952,0004003000008f02,2,1619944140
33953,ffffffffffffffff,10,1619944140
33954,0004003000008f02,2,1619944140
33955,00040000005dea00,0,1619944200
33956,00040000005dea00,1,1619944260
33957,ffffffffffffffff,10,1619944260
33958,0004003000008f02,2,1619944260
33959,ffffffffffffffff,10,1619944260
33960,0004003000008f02,2,1619944260
33961,ffffffffffffffff,10,1619944260
33962,0004003000008f02,2,1619944320
33963,0004003000008f02,7,1619944320
33964,0004001000021000,0,1619944320
33965,0004001000021000,1,1619944320
33966,0004003000008f02,7,1619944320
33967,0004001020024100,0,1619944320
33968,0004001020024100,1,1619944380
33969,ffffffffffffffff,10,1619944380
33970,0004003000008f02,2,1619944380
33971,0004003000008f02,7,1619944380
33972,0004001000021000,0,1619944380
33973,0004001000021000,1,1619944440
33974,0004003000008f02,6,1619944440
33975,ffffffffffffffff,10,1619944440
33976,0004003000008f02,2,1619944440
33977,ffffffffffffffff,10,1619944440
33978,0004003000008f02,2,1619956200
33979,ffffffffffffffff,8,1619956200
33980,ffffffffffffffff,9,1619956200
33981,0004000000703200,0,1619956260
33982,0004000000703200,1,1619960760
33983,ffffffffffffffff,10,1619960760
33984,0004003000008f02,2,1619960760
33985,ffffffffffffffff,10,1619960820
33986,0004003000008f02,2,1620012000
33987,0004003000008f02,3,1620012000
33988,000400300000bd02,2,1620012000
33989,000400300000bd02,3,1620012000
33990,0004003000008f02,2,1620012000
33991,0004000000703200,0,1620012000
33992,0004000000703200,1,1620015480
33993,ffffffffffffffff,10,1620015480
33994,0004003000008f02,2,1620015540
33995,00040000005dea00,0,1620015540
33996,00040000005dea00,1,1620016380
33997,ffffffffffffffff,10,1620016380
33998,0004003000008f02,2,1620016380
33999,ffffffffffffffff,10,1620016440
34000,0004003000008f02,2,1620033420
34001,0004003000008f02,7,1620033420
34002,0004000000164600,0,1620033420
34003,0004000000164600,5,1620033780
34004,0004003000008f02,6,1620033780
34005,0004003000008f02,7,1620033780
34006,0004000000164600,4,1620033780
34007,0004000000164600,5,1620033780
34008,0004003000008f02,6,1620033780
34009,0004003000008f02,7,1620033780
34010,0004000000164600,4,1620033780
34011,0004000000164600,5,1620033900
34012,0004003000008f02,6,1620033900
34013,0004000000164600,1,1620033900
34014,00040000005dea00,0,1620033900
34015,00040000005dea00,1,1620035880
34016,ffffffffffffffff,10,1620035880
34017,0004003000008f02,2,1620035880
34018,ffffffffffffffff,10,1620035940
34019,0004003000008f02,2,1620043080
34020,0004000000703200,0,1620043140
34021,ffffffffffffffff,8,1620043200
34022,ffffffffffffffff,9,1620043800
34025,0004003000008f02,2,1620046440
34026,ffffffffffffffff,10,1620046440
34023,0004000000703200,1,1620046860
34024,ffffffffffffffff,10,1620046860
34027,0004003000008f02,2,1620100140
34028,ffffffffffffffff,8,1620100140
34029,ffffffffffffffff,9,1620100140
34030,00040000005dea00,0,1620100140
34031,00040000005dea00,1,1620102000
34032,ffffffffffffffff,10,1620102000
34033,0004003000008f02,2,1620102060
34034,ffffffffffffffff,10,1620102060
34035,0004003000008f02,2,1620107220
34036,ffffffffffffffff,10,1620107220
34037,0004003000008f02,2,1620182700
34038,0004000000703200,0,1620182700
34039,0004000000703200,1,1620188760
34040,ffffffffffffffff,10,1620188760
34041,0004003000008f02,2,1620188820
34042,ffffffffffffffff,10,1620188820
34043,0004003000008f02,2,1620200460
34044,ffffffffffffffff,10,1620200460
34045,0004003000008f02,2,1620203220
34046,00040000005dea00,0,1620203220
34047,00040000005dea00,1,1620205620
34048,ffffffffffffffff,10,1620205620
34049,0004003000008f02,2,1620205680
34050,ffffffffffffffff,10,1620205680
34051,0004003000008f02,2,1620289680
34052,00040000005dea00,0,1620289680
34053,00040000005dea00,1,1620289740
34054,ffffffffffffffff,10,1620289740
34055,0004003000008f02,2,1620289740
34056,0004000000703200,0,1620289740
34057,0004000000703200,1,1620294180
34058,ffffffffffffffff,10,1620294180
34059,0004003000008f02,2,1620294240
34060,0004003000008f02,7,1620294240
34061,0004000000164600,0,1620294240
34062,0004000000164600,5,1620294780
34063,0004003000008f02,6,1620294780
34064,0004000000164600,1,1620294780
34065,0004003000008f02,7,1620294840
34066,000400000bcfff00,0,1620294840
34067,000400000bcfff00,1,1620294900
34068,0004003000008f02,6,1620294900
34069,0004003000008f02,3,1620294900
34070,0004003000009202,2,1620294900
34071,0004003000009202,3,1620295080
34072,0004003000008f02,2,1620295080
34073,0004003000008f02,3,1620295080
34074,0004003000009202,2,1620295080
34075,0004003000009202,3,1620295080
34076,0004003000008f02,2,1620295080
34077,0004003000008f02,7,1620295080
34078,0004000000164600,0,1620295080
34079,0004000000164600,5,1620295140
34080,0004003000008f02,6,1620295140
34081,0004000000164600,1,1620295140
34082,0004003000008f02,7,1620295140
34083,0004000000164600,0,1620295140
34084,0004000000164600,5,1620295140
34085,0004003000008f02,6,1620295140
34086,0004000000164600,1,1620295140
34087,ffffffffffffffff,8,1620295200
34088,ffffffffffffffff,9,1620295200
34089,ffffffffffffffff,8,1620295200
34090,ffffffffffffffff,10,1620295200
34091,0004003000008f02,2,1620295740
34092,0004003000008f02,7,1620295800
34093,0004001000021000,0,1620295800
34094,0004001000021000,1,1620295860
34095,0004003000008f02,6,1620295860
34096,ffffffffffffffff,10,1620295860
34097,0004003000008f02,2,1620295920
34098,0004003000008f02,7,1620295920
34099,0004001000021900,0,1620295920
34100,0004001000021900,5,1620296760
34101,0004003000008f02,6,1620296760
34102,ffffffffffffffff,8,1620296760
34103,ffffffffffffffff,9,1620297360
34104,0004003000008f02,7,1620297360
34105,0004001000021900,4,1620297360
34106,0004001000021900,5,1620297420
34107,0004003000008f02,6,1620297420
34108,ffffffffffffffff,8,1620297420
34109,ffffffffffffffff,9,1620297720
34110,ffffffffffffffff,8,1620297840
34111,ffffffffffffffff,9,1620298080
34112,ffffffffffffffff,8,1620298080
34113,ffffffffffffffff,9,1620298560
34114,0004003000008f02,7,1620298560
34115,0004001000021900,4,1620298560
34116,0004001000021900,5,1620299460
34117,0004003000008f02,6,1620299460
34118,0004001000021900,1,1620299460
34119,0004003000008f02,7,1620299520
34120,0004001000021000,0,1620299520
34121,0004001000021000,1,1620299580
34122,0004003000008f02,6,1620299580
34123,ffffffffffffffff,10,1620299580
34124,0004003000008f02,2,1620299580
34125,0004003000008f02,7,1620299640
34126,0004000000164600,0,1620299640
34127,0004000000164600,5,1620301860
34128,0004003000008f02,6,1620301860
34129,0004000000164600,1,1620301860
34130,ffffffffffffffff,8,1620301860
34131,ffffffffffffffff,10,1620301860
34132,0004003000008f02,2,1620375600
34133,0004003000008f02,7,1620375660
34134,0004000000164600,0,1620375660
34135,0004000000164600,5,1620375720
34136,0004003000008f02,6,1620375720
34137,0004003000008f02,7,1620375720
34138,0004000000164600,4,1620375720
34139,0004000000164600,5,1620376860
34140,0004003000008f02,6,1620376860
34141,0004000000164600,1,1620376860
34142,0004000000703200,0,1620376860
34143,0004000000703200,1,1620380820
34144,ffffffffffffffff,10,1620380820
34145,0004003000008f02,2,1620380880
34146,00040000005dea00,0,1620380940
34147,00040000005dea00,1,1620383520
34148,ffffffffffffffff,10,1620383520
34149,0004003000008f02,2,1620383520
34150,ffffffffffffffff,10,1620383520
34151,0004003000008f02,2,1620390480
34152,0004003000008f02,7,1620390540
34153,0004000000164600,0,1620390540
34154,0004000000164600,5,1620392280
34155,0004003000008f02,6,1620392280
34156,0004000000164600,1,1620392280
34157,ffffffffffffffff,10,1620392280
34158,0004003000008f02,2,1620531120
34159,0004003000008f02,7,1620531120
34160,0004000000164600,0,1620531120
34161,0004000000164600,5,1620532560
34162,0004003000008f02,6,1620532560
34163,0004000000164600,1,1620532560
34164,0004000000703200,0,1620532560
34165,0004000000703200,1,1620536280
34166,ffffffffffffffff,10,1620536280
34167,0004003000008f02,2,1620536340
34168,ffffffffffffffff,10,1620536340
34169,0004003000008f02,2,1620546780
34170,00040000005dea00,0,1620546780
34171,00040000005dea00,1,1620548880
34172,ffffffffffffffff,10,1620548880
34173,0004003000008f02,2,1620548880
34174,ffffffffffffffff,10,1620548940
34175,0004003000008f02,2,1620616080
34176,0004003000008f02,7,1620616080
34177,0004000000164600,0,1620616080
34178,0004000000164600,5,1620616140
34179,0004003000008f02,6,1620616140
34180,0004003000008f02,7,1620616140
34181,0004000000164600,4,1620616140
34182,0004000000164600,5,1620616200
34183,0004003000008f02,6,1620616200
34184,0004003000008f02,7,1620616200
34185,0004000000164600,4,1620616200
34186,0004000000164600,5,1620616620
34187,0004003000008f02,6,1620616620
34188,0004000000164600,1,1620616620
34189,0004000000703200,0,1620616620
34190,0004000000703200,1,1620620040
34191,ffffffffffffffff,10,1620620040
34192,0004003000008f02,2,1620620100
34193,ffffffffffffffff,10,1620620100
34194,0004003000008f02,2,1620629280
34195,ffffffffffffffff,8,1620629280
34196,ffffffffffffffff,9,1620629280
34197,0004000000703200,0,1620629280
34198,0004000000703200,1,1620629340
34199,ffffffffffffffff,10,1620629340
34200,0004003000008f02,2,1620629340
34201,00040000005dea00,0,1620629340
34202,00040000005dea00,1,1620630480
34203,ffffffffffffffff,10,1620630480
34204,0004003000008f02,2,1620630480
34205,ffffffffffffffff,10,1620630540
34206,0004003000008f02,2,1620634860
34207,00040000005dea00,0,1620634860
34208,00040000005dea00,1,1620634920
34209,ffffffffffffffff,10,1620634920
34210,0004003000008f02,2,1620634920
34211,ffffffffffffffff,10,1620634980
34212,0004003000008f02,2,1620634980
34213,0004000000703200,0,1620634980
34214,0004000000703200,1,1620635040
34215,ffffffffffffffff,10,1620635040
34216,0004003000008f02,2,1620635040
34217,ffffffffffffffff,10,1620635040
34218,0004003000008f02,2,1620635100
34219,0004003000008f02,7,1620635100
34220,0004001000021000,0,1620635100
34221,0004001000021000,1,1620635100
34222,0004003000008f02,7,1620635100
34223,0004001020024100,0,1620635100
34224,0004001020024100,1,1620635820
34225,ffffffffffffffff,10,1620635820
34226,0004003000008f02,2,1620635820
34227,0004003000008f02,7,1620635820
34228,0004001000021000,0,1620635820
34229,0004001000021000,1,1620635940
34230,0004003000008f02,6,1620635940
34231,ffffffffffffffff,10,1620635940
34232,0004003000008f02,2,1620635940
34233,ffffffffffffffff,10,1620635940
34234,0004003000008f02,2,1620639480
34235,ffffffffffffffff,8,1620639480
34236,ffffffffffffffff,9,1620639480
34237,0004000000703200,0,1620639480
34238,0004000000703200,1,1620640860
34239,ffffffffffffffff,10,1620640860
34240,0004003000008f02,2,1620640860
34241,0004000000703200,0,1620640920
34242,0004000000703200,1,1620643140
34243,ffffffffffffffff,10,1620643140
34244,0004003000008f02,2,1620643140
34245,0004000000703200,0,1620643140
34246,0004000000703200,1,1620643440
34247,ffffffffffffffff,10,1620643440
34248,0004003000008f02,2,1620643500
34249,0004000000703200,0,1620643500
34250,ffffffffffffffff,8,1620643980
34251,ffffffffffffffff,9,1620644400
34254,0004003000008f02,2,1620649860
34255,ffffffffffffffff,10,1620649860
34252,0004000000703200,1,1620650100
34253,ffffffffffffffff,10,1620650100
34256,0004003000008f02,2,1620699000
34257,0004000000703200,0,1620699000
34258,ffffffffffffffff,8,1620699600
34262,0004003000008f02,2,1620700080
34263,ffffffffffffffff,10,1620700080
34259,ffffffffffffffff,9,1620700200
34260,0004000000703200,1,1620700260
34261,ffffffffffffffff,10,1620700260
34264,0004003000008f02,2,1620704700
34265,00040000005dea00,0,1620704700
34266,00040000005dea00,1,1620708720
34267,ffffffffffffffff,10,1620708720
34268,0004003000008f02,2,1620708780
34269,0004000000703200,0,1620708840
34270,0004000000703200,1,1620712860
34271,ffffffffffffffff,10,1620712860
34272,0004003000008f02,2,1620712860
34273,ffffffffffffffff,10,1620712860
34274,0004003000008f02,2,1620789360
34275,00040000005dea00,0,1620789360
34276,00040000005dea00,1,1620792060
34277,ffffffffffffffff,10,1620792060
34278,0004003000008f02,2,1620792120
34279,0004000000703200,0,1620792120
34280,0004000000703200,1,1620794880
34281,ffffffffffffffff,10,1620794880
34282,0004003000008f02,2,1620794940
34283,ffffffffffffffff,10,1620794940
34284,0004003000008f02,2,1620808140
34285,0004000000703200,0,1620808200
34286,0004000000703200,1,1620813660
34287,ffffffffffffffff,10,1620813660
34288,0004003000008f02,2,1620813720
34289,ffffffffffffffff,10,1620813720
34290,0004003000008f02,2,1620872880
34291,ffffffffffffffff,8,1620872880
34292,ffffffffffffffff,9,1620872880
34293,00040000005dea00,0,1620872940
34294,ffffffffffffffff,8,1620876720
34295,ffffffffffffffff,9,1620877200
34297,ffffffffffffffff,9,1620877200
34299,ffffffffffffffff,9,1620877200
34296,ffffffffffffffff,8,1620877260
34298,ffffffffffffffff,8,1620877260
34302,0004003000008f02,2,1620877260
34303,0004000000703200,0,1620877260
34300,00040000005dea00,1,1620877320
34301,ffffffffffffffff,10,1620877320
34304,0004000000703200,1,1620878820
34305,ffffffffffffffff,10,1620878820
34306,0004003000008f02,2,1620878880
34307,ffffffffffffffff,8,1620878940
34308,ffffffffffffffff,10,1620878940
34309,0004003000008f02,2,1620888120
34310,0004000000703200,0,1620888120
34311,0004000000703200,1,1620889200
34312,ffffffffffffffff,10,1620889200
34313,0004003000008f02,2,1620889260
34314,0004000000703200,0,1620889260
34315,0004000000703200,1,1620890520
34316,ffffffffffffffff,10,1620890520
34317,0004003000008f02,2,1620890580
34318,0004000000703200,0,1620890580
34319,0004000000703200,1,1620891240
34320,ffffffffffffffff,10,1620891240
34321,0004003000008f02,2,1620891300
34322,0004000000703200,0,1620891300
34323,0004000000703200,1,1620892680
34324,ffffffffffffffff,10,1620892680
34325,0004003000008f02,2,1620892740
34326,ffffffffffffffff,10,1620892740
34327,0004003000008f02,2,1620959700
34328,0004000000703200,0,1620959700
34329,0004000000703200,1,1620963720
34330,ffffffffffffffff,10,1620963720
34331,0004003000008f02,2,1620963780
34332,0004000000703200,0,1620963780
34333,0004000000703200,1,1620964320
34334,ffffffffffffffff,10,1620964320
34335,0004003000008f02,2,1620964380
34336,0004000000703200,0,1620964380
34337,0004000000703200,1,1620966420
34338,ffffffffffffffff,10,1620966420
34339,0004003000008f02,2,1620966480
34340,ffffffffffffffff,10,1620966480
34341,0004003000008f02,2,1620973560
34342,0004003000008f02,7,1620973560
34343,0004000000164600,0,1620973560
34344,0004000000164600,5,1620973560
34345,0004003000008f02,6,1620973560
34346,0004003000008f02,7,1620973560
34347,0004000000164600,4,1620973560
34348,0004000000164600,5,1620973620
34349,0004003000008f02,6,1620973620
34350,0004000000164600,1,1620973620
34351,ffffffffffffffff,10,1620973620
34352,0004003000008f02,2,1620979860
34353,ffffffffffffffff,8,1620979860
34354,ffffffffffffffff,9,1620979860
34355,00040000005dea00,0,1620979860
34356,00040000005dea00,1,1620981120
34357,ffffffffffffffff,10,1620981120
34358,0004003000008f02,2,1620981180
34359,ffffffffffffffff,10,1620981180
34360,0004003000008f02,2,1620986280
34361,ffffffffffffffff,8,1620986280
34362,ffffffffffffffff,9,1620986340
34363,ffffffffffffffff,8,1620986340
34364,ffffffffffffffff,9,1620986340
34365,00040000005dea00,0,1620986340
34366,ffffffffffffffff,8,1620986460
34367,ffffffffffffffff,9,1620987000
34370,0004003000008f02,2,1620988680
34371,ffffffffffffffff,10,1620988680
34368,00040000005dea00,1,1620989040
